富贵不相忘	pkgy
浮桂动丹芳	isfa
复归其明	tjaj
复归于朴	tjgs
复归于物	tjgt
复归于无极	tjgs
复归于婴儿	tjgq
夫何为哉	fwyf
夫何忧何惧	fwnn
夫何远之有	fwfd
夫环而攻之	fgdp
抚剑夜吟啸	rwyk
抚剑增感慨	rwfn
夫将不欲	fugw
斧斤以时入山林	wrns
府吏得闻之	ygtp
府吏见丁宁	ygmp
府吏马在前	ygcu
府吏闻此变	yguy
府吏闻此事	ygug
赋料扬雄敌	mort
夫列子御风而行	fgbt
复令识者久叹嗟	twyk
福履成之	pndp
福履将之	pnup
福履绥之	pnxp
福马郎	pcyv
赋梅	mgst
赴密州	fpyt
复命曰常	twji
福莫长于无祸	patp
父母生我	wxtt
父母之年	wxpr
父母之心	wxpn
负你残春泪几行	qwgt
拂霓裳	rfip
抚念益慈柔	rwuc
妇女解放	vvqy
妇女无所幸	vvff
富平少侯	pgiw
夫千里之远	ftjf
富且贵焉	pekg
福轻乎羽	pltn
夫轻诺必寡信	flyw
夫然后行	fqrt
夫人不言	fwgy
妇人见之	vwmp
妇人在军中	vwdk
芙蓉不及美人妆	aagu
芙蓉国里尽朝晖	aalj
芙蓉曲	aama
芙蓉塘外有轻雷	aaff
芙蓉向脸两边开	aatg
芙蓉月	aaee
夫三年之丧	fdrf
扶桑已成薪	rcna
浮生共憔悴	itan
浮生聚散云相似	itbw
浮生恰似冰底水	itni
浮生如梦能几何	itvw
浮世本来多聚散	iasa
父师检责惊走书	wjsn
抚事慷慨	rgnn
伏尸数万	wnod
复守其母	tpax
肤受之诉	eepy
妇叹于室	vkgp
甫田	gell
浮天沧海远	igif
俯听闻惊风	wkum
复通为一	tcyg
复往邀之	ttrp
夫妄意室中之藏	fyua
夫唯不可识	fkgy
夫唯不盈	fkge
夫唯灵修之故也	fkvb
伏惟启阿母	wnyx
伏惟圣朝	wncf
夫为天下者	fygf
父为子隐	wybb
夫闻也者	fubf
夫我乃行之	ftep
夫我则不暇	ftmj
复我诸兄	ttyk
复无极也	tfsb
夫物芸芸	ftaa
父兮生我	wwtt
浮想联翩	isby
浮香绕曲岸	itxm
夫婿轻薄儿	fvlq
覆压三百余里	sddj
夫言非吹也	fydb
俯仰人间今古	wwwd
俯仰天地间	wwgu
俯仰昔人非	wwad
芣苡	agan
复忆襄阳孟浩然	tnyq
俯饮一杯酒	wqgi
腹犹果然	eqjq
浮游乎万物之祖	iitp
蜉蝣掘阅	jjru
蜉蝣之翼	jjpn
蜉蝣之羽	jjpn
父曰	wqjh
浮云不共此山齐	ifgy
浮云连海岱	iflw
浮云一别后	ifgr
浮云终日行	ifxt
符载	twfa
覆载天地	sfgf
覆载万物者也	sfdb
富哉言乎	pfyt
复值接舆醉	twrs
夫埴木之性	ffsn
夫至人者	fgwf
夫知亦有之	ftyp
腹中无一物	ekft
腹中贮书一万卷	ekmu
服周之冕	empj
夫子奔逸绝尘	fbdi
夫子步亦步	fbhh
傅自得	wttj
夫子何哂由也	fbwb
夫子何为者	fbwf
夫子加齐之卿相	fbls
夫子喟然叹曰	fbkj
夫子趋亦趋	fbff
夫子哂之	fbkp
夫子圣者与	fbcg
父子相亲	wbsu
夫子焉不学	fbgi
夫子言之	fbyp
夫子欲之	fbwp
夫子之不可及也	fbpb
夫子之道	fbpu
夫子之得邦家者	fbpf
夫子之墙数仞	fbpw
夫子之谓也	fbpb
夫子之文章	fbpu
夫子至于是邦也	fbgb
夫子之云	fbpf
夫子自道也	fbtb
俯足以畜妻子	wknb
改革内政	namg
盖均无贫	uffw
盖其又深	uaci
盖阙如也	uuvb
盖十世希不失矣	ufac
盖闻善摄生者	uuuf
改邑不改名	nkgq
盖亦反其本矣	uyrc
盖亦勿思	uyql
盖音谬也	uuyb
盖有之矣	udpc
盖余所至	uwrg
改之为贵	npyk
盖竹柏影也	utsb
甘草子	aabb
感此怀故人	dhnw
感此伤妾心	dhwn
感恩多	dlqq
感而后应	ddry
敢告云山从此始	ntfv
干戈犹未定	faqp
干荷叶	fakf
赣江风雪迷漫处	uimt
敢将十指夸针巧	nufa
敢教日月换新天	nfjg
感君恩重许君命	dvlw
感君区区怀	dvan
甘苦与共	aaga
干旄	fgyt
感梦	dgss
感时抚事增惋伤	djrw
感时思报国	djll
赣水苍茫闽山碧	uiag
赣水那边红一角	uivq
感斯人言	dawy
敢问何故	nuwd
敢问何谓也	nuwb
敢问其次	nuau
甘心首疾	anuu
敢用玄牡	neyt
感遇四首	djlu
感遇四首之二	djlf
感遇四首之三	djld
感遇四首之四	djll
感遇四首之一	djlg
感征戍之事	dtdg
甘州遍	ayyn
甘州歌	aysk
甘州令	aywy
甘州曲	ayma
甘州子	aybb
感子故意长	dbdt
刚道有雌雄	mudd
刚健含婀娜	mwwv
刚毅木讷	musy
高才何得混妍媸	yfwv
高才脱略名与利	yfet
高蟾	ymjq
高崇文	ymyy
高第后归道	ytru
高低冥迷	ywpo
高低顺过风	ywkm
高帝子孙尽隆准	yubu
高风汉阳渡	ymii
告夫三子	tfdb
杲杲出日	jjbj
高高正北飞	yygn
高阁高阁	yuyu
高阁客竟去	yupf
高歌取醉欲自慰	ysbn
告归常局促	tjiw
高乎视低	ytpw
高怀见物理	ynmg
高节人相重	yawt
高句骊	yqcg
高楼当此夜	ysiy
高楼风雨感斯文	ysmy
高路入云端	yktu
高论怨诽	yyqy
高明逼神恶	yjgg
高辇	ymfw
高峤	ymmt
羔裘	ugfi
高丘怀宋玉	yrng
羔裘逍遥	ufie
高衢	ymth
高山安可仰	ympw
高山流水	ymii
高绍	ymxv
高适	ymtd
高树晓还密	ysjp
高树早凉归	ysjj
缟素漠漠开风沙	xgii
高堂明镜悲白发	yijn
高蹄战马三千匹	ykha
高天滚滚寒流急	ygiq
高卧南斋时	yafj
高峡出平湖	ymbi
高下相盈	ygse
高下与云平	yggg
槁项黄馘	saau
缟衣綦巾	xyam
高以下为基	ynga
高者十八九	yffv
高拯	ymrb
高正臣	ygah
高铢	ymqr
告诸往而知来者	tytf
高子芳	ybay
告子未尝知义	tbfy
高宗谅阴	ypyb
戈壁舟	ante
歌吹是扬州	skjy
各党各界	titl
阁道二神过	uuff
阁道回看上苑花	uula
各复归其根	ttjs
各复其根	ttas
各各还家门	ttgu
歌管风轻度	stmy
隔户杨柳弱袅袅	bysq
戈挥日回	arjl
葛屦	ajnt
葛藟	ajal
葛藟荒之	aaap
隔篱呼取尽馀杯	btks
隔篱娇语络丝娘	btvv
隔离天日	bygj
隔帘听	bpkr
歌令	skwy
个侬	whwp
隔浦莲近拍	biar
隔墙如隔山	bfvm
歌且谣	seye
葛覃	ajsj
歌曲动寒川	smfk
隔山望南斗	bmyu
葛生	ajtg
歌声唱彻月儿圆	sfkl
葛胜仲	aewk
葛氏女	aqvv
哥舒歌	swsk
哥舒夜带刀	swyv
隔水问樵夫	biuf
歌未竟	sfuj
歌舞入长安	srtp
隔溪梅令	bisw
隔溪猿哭瘴溪藤	biqa
葛鸦儿	aaqt
歌窈窕之章	sppu
阁夜	utyw
歌一曲	sgma
歌以赠之	snmp
各有稻粱谋	tdty
歌有声	sdfn
各于其党	tgai
各在天一方	tdgy
各在一处	tdgt
葛之覃兮	apsw
阁中帝子今何在	ukud
各自东西流	ttai
各自双双	ttcc
更持红烛赏残花	grxa
更复何忧	gtwn
更隔蓬山一万重	gbat
耿耿不寐	bbgp
更加郁郁葱葱	glda
更加众志成城	glwf
更教明月照流黄	gfja
更结人间未了因	gxwl
更堪江上鼓鼙声	gfif
更看金谷骑	grqc
更立西江石壁	gusn
更漏促春宵	giwp
更那堪凄然相向	gvft
更请君王猎一围	gyvl
更上一重楼	ghgs
更稍强者	gtxf
耿湋	boin
耿玮	bogf
耿纬	boxf
更闻桑田变成海	guci
更无豪杰怕熊罴	gfyl
更无人处帘垂地	gfwf
更喜岷山千里雪	gfmf
更相为命	gsyw
哽咽不能语	kkgy
更有潺潺流水	gdii
更有明朝恨	gdjn
耕者枪然得其间	dfsu
更值夜萤飞	gwyn
耕种从此起	dtwf
更作风檐夜雨声	gwmf
弓背霞明剑照霜	xuff
宫车过也	plfb
功成不退皆殒身	adgt
功成而不居	addn
功成而不有	addd
功成拂衣去	adrf
公乘亿	wtwn
宫词	pkyn
共此灯烛光	ahoi
公从何处得纸本	wwws
公等在	wtdh
共滴长门一夜长	aitt
恭而无礼则劳	adfa
共分一日光	awgi
公服贵貂蝉	wekj
功盖三分国	audl
宫馆何玲珑	pqwg
公贵干蛊高巾冠	wkfp
公侯之事	wwpg
宫花寂寞红	papx
公见人被暴害	wmwp
恭俭推让	awry
恭近于礼	argp
共君此夜须沉醉	avhs
共看明月皆如此	arjh
恭宽信敏惠	apwg
共来百越文身地	agdf
共怜时世俭梳妆	anju
功名富贵两蜗角	aqpq
功名富贵若长在	aqpd
功名万里外	aqdq
功名夏后商周	aqdm
功名只向马上取	aqkb
宫女如花满春殿	pvvn
宫嫔	pkvp
躬亲抚养	turu
攻亲戚之所畔	audl
共赏一轮明月	aige
共说此年丰	ayhd
公私仓廪俱丰实	wtwp
弓嗣初	xkpu
公孙丑上	wbnh
公孙丑下	wbng
公孙剑器初第一	wbwg
公孙龙口	wbdk
公为我献之	wytp
公无渡河	wfii
公西华曰	wswj
躬行君子	ttvb
公冶长第五	wutg
功业相反也	aosb
宫衣亦有名	pyyq
共迎中使望乡台	aqkc
共有樽中好	adsv
共约重芳日	axtj
恭则不侮	amgw
宫中调笑	pkyt
公主琵琶幽怨多	wygq
躬自悼矣	ttnc
公子南桥应尽兴	wbfi
公子王孙芳树下	wbgg
共醉重阳节	asta
共作游冶盘	awit
狗不以善吠为良	qgny
狗吠深巷中	qkik
苟非吾之所有	adgd
苟患失之	akrp
苟能制侵陵	acrb
苟无恒心	afnn
苟无饥渴	afqi
钩心斗角	qnuq
沟引新流几曲声	ixuf
苟有用我者	adef
构造出了	stbb
苟正其身矣	agac
苟志于仁矣	afgc
苟子之不欲	abpw
古柏行	dstf
孤壁野僧邻	bnjw
故别	dtkl
故不登高山	dgwm
故不积跬步	dgth
谷不可胜食也	wgsb
固不如也	lgvb
故不为也	dgyb
固不知子矣	lgtc
孤臣霜发三千丈	bafd
孤城背岭寒吹角	bfuq
孤城当落晖	bfij
孤城落日斗兵稀	bfat
古城旁	dfup
孤城山谷间	bfmu
古祠高树两茫然	dpyq
古从军行	dwpt
古道连绵走西京	duly
孤灯不明思欲绝	bogx
孤灯寒照雨	bopf
孤灯未灭梦难成	bofd
孤灯闻楚角	bouq
鼓笛慢	ftnj
古调虽自爱	dyke
故多能鄙事	dqcg
固而近于费	ldrx
顾非熊	ddce
孤飞一片雪	bngf
孤飞自可疑	bntx
孤愤	brnf
鼓峰	fkmt
孤凤竟不至	bmug
故夫知效一官	dftp
孤高几百寻	bymv
孤高耸天宫	bywp
孤馆灯青	bqog
故关衰草遍	duyy
故贵以身为天下	dkng
故国平居有所思	dlgl
故国三千里	dldj
孤鸿海上来	biig
孤鸿既高举	bivi
故混而为一	didg
孤魂久客间	bfqu
古记	dgyn
古今词话	dwyy
古今来许多世家	dwgp
古今一体	dwgw
故旧不遗	dhgk
沽酒市脯不食	iiyw
故九万里	dvdj
沽酒与何人	iigw
古决绝词	duxy
故君子有不战	dvbh
估客乐	wpqi
估客昼眠知浪静	wpng
谷口春残黄鸟稀	wkdt
顾况	dbuk
古来白骨无人收	dgrn
古来材大难为用	dgse
古来存老马	dgdc
古来得意不相负	dgtq
古来青史谁不见	dggm
古来圣贤皆寂寞	dgcp
古来万事东流水	dgdi
孤兰生幽园	butl
故垒西边人道是	dcsj
孤鸾	bryo
沽美酒	iuis
古庙杉松巢水鹤	dysp
故民之从之也轻	dnpl
故木受绳则直	dsef
钴鉧潭记	qqiy
钴鉧潭西小丘记	qqiy
古木无人径	dsft
故能长生	dctt
故能成器长	dcdt
故能为百谷王	dcyg
谷鸟惊棋响	wqnk
谷鸟一声幽	wqgx
顾盼自雄	dhtd
孤平	brgu
故遣将守关者	dkuf
故遣来贵门	dkgu
故强为之容	dxyp
孤琴候萝径	bgwt
古倾杯	dwsg
故去彼取此	dfth
故群于人	dvgw
故绕池边树	dxis
故人不见	dwgm
故人不用赋招魂	dwgf
故人重分携	dwtr
故人家在桃花岸	dwpm
故人江海别	dwik
古人今人若流水	dwwi
故人入我梦	dwts
故人殊未来	dwgg
古人无复洛城东	dwfa
故人相逢耐醉倒	dwsw
古人有之	dwdp
古人之观於天地	dwpf
骨弱筋柔而握固	mxtl
固若是芒乎	lajt
鼓瑟鼓琴	fgfg
故善人者	duwf
孤山寺	bmff
古社	dgpy
谷神不死	wpgg
故圣人云	dcwf
故声闻过情	dfun
故失道而后德	drut
故是非不得于身	djdt
顾视无可置者	dpff
谷食之所生	wwpt
古戍	dgdy
古戍苍苍烽火寒	ddap
古树倒江横	dsws
故述往事	dstg
故说诗者	dyyf
姑苏台上乌栖时	vacj
姑苏台上宴吴王	vacg
故岁今宵尽	dmwn
古台摇落后	dcrr
古调笑	dytt
故往见之	dtmp
古往今来只如此	dtwh
故王之不王	dgpg
故为天下贵	dygk
顾我复我	dttt
顾我无衣搜荩箧	dtft
顾我则笑	dtmt
故无弃人	dfyw
故无弃物	dfyt
谷无以盈	wfne
故乡不可见	dxgm
故乡今夜思千里	dxwj
故乡无此好湖山	dxfm
故幸来告良	dfgy
顾夐	dbqm
孤雁不饮啄	bdgk
孤雁儿	bdqt
古阳关	dbud
故以身观身	dntt
固一世之雄也	lgab
顾影无如白发何	djfw
故有之以为利	ddpt
汩余若将不及兮	iwaw
故寓诸无竟	dpyu
故远人不服	dfwe
故园三十二年前	dldu
故园芜已平	dlag
故园杨柳今摇落	dlsa
孤月沧浪河汉清	beii
孤云将野鹤	bfup
觚哉觚哉	qfqf
顾朝阳	dfbj
古者民有三疾	dfnu
古者世称大手笔	dfat
古者言之不出	dfyb
古之道也	dpub
古之善为道者	dpuf
古之伤心人	dpww
古之所谓	dpry
古之贤人也	dpjb
古之学者必有师	dpij
古之学者为己	dpin
古之愚也直	dpjf
古之真人	dpfw
古之至人	dpgw
故知足之足	dtkk
固众芳之所在	lwad
故终无难矣	dxfc
孤舟一系故园心	btgn
孤烛异乡人	bonw
故作不良计	dwgy
故作此词	dwhy
寡不道以欢成	pgud
寡妇起彷徨	pvft
瓜茉莉	raat
寡人读书	pwyn
寡人好货	pwvw
寡人好色	pwvq
寡人愿安承教	pwdf
寡人之民不加多	pwpq
寡人之于国也	pwpb
寡人之於国也	pwpb
瓜熟子离离	ryby
挂席几千里	rymj
怪力乱神	nltp
观巴黎油画记	ccty
关城树色催寒近	ufsr
官非督护贵	pdhk
冠盖非新里	pudj
冠盖何辉赫	puwf
冠盖满京华	puiw
官高何足论	pywy
管鉴	tpjt
关雎之乱	uept
管领春风总不如	twdv
关门令尹谁能识	uuwy
关内阻饥	umbq
关盼盼	uhhw
观其眸子	cahb
管却自家身与心	tftn
关塞萧条行路难	upac
关山阵阵苍	umba
官事不摄	pggr
管氏而知礼	tqdp
惯弹琵琶解歌舞	nxgr
观天地生物气象	cgfq
管弦呕哑	txkk
官因老病休	plfw
观音妙智力	cuvl
官应老病休	pyfw
关咏	udky
观于大海	cgdi
观鱼胜过富春江	cqei
关月冷相随	ueub
管乐有才原不忝	tqdg
关张无命欲何如	uxfv
观者如山色沮丧	cfvf
冠者五六人	pfgw
官至礼部尚书	pgpn
官知止而神欲行	ptht
管仲不死	twgg
关中昔丧乱	ukat
管仲相桓公	twsw
管仲有病	twdu
管仲之力也	twpb
光被遐荒	ipna
光彩露沾湿	iefi
广昌路上	yjkh
广成子曰	ydbj
广德若不足	ytak
光而不耀	idgi
广寒秋	ypto
广寒枝	ypsf
广乎其似世也	ytab
光景不待人	ijgw
光禄池台开锦绣	ipix
广莫之野	yapj
光阴迫	ibrp
广泽生明月	yite
光照手	ijrt
归鞍竞带青丝笼	jaut
归朝欢	jfcq
贵大患若身	kdkt
归登	jvwg
桂殿秋	snto
桂殿入西秦	sntd
归飞体更轻	jnwl
归飞哑哑枝上啼	jnkk
桧风	swmq
归根曰静	jsjg
归国谣	jlye
归国遥	jler
归酣歌大风	jssm
归化	jvwx
桂华明	swje
桂华秋皎洁	swti
归客千里至	jptg
归孔子豚	jbbe
归来饱饭黄昏后	jgqr
贵来方悟稀	kgyt
归来归去来	jgjg
归来看取明镜前	jgru
归来每日斜	jgtw
归来且闭关	jgeu
归来视幼女	jgpv
归来头白还戍边	jgul
归来无人识	jgfy
归来已不见	jgnm
归来展转到五更	jgng
归来煮白石	jgfd
归老江湖边	jfil
桂林风景异	ssmn
归路满尘埃	jkif
归路晚风清	jkji
归马识残旗	jcyy
癸卯岁	wqmq
归梦不宜秋	jsgt
归梦隔狼河	jsbi
桂魄初生秋露微	srpt
归去难	jfcw
归去越王家	jffp
归塞北	jpux
鬼三台	rdck
归山深浅去	jmif
龟蛇静	qjge
龟蛇锁大江	qjqi
跪双膝	kces
归思欲沾巾	jlwm
归嵩山作	jmmw
贵为天子	kygb
归卧南山陲	jafb
鬼物守护烦撝呵	rtpk
归兮归兮	jwjw
归心折大刀	jnrv
归休乎君	jwtv
桂叶双眉久不描	skcr
桂影斑驳	sjgc
龟玉毁于椟中	qgvk
归于其居	jgan
归于其室	jgap
闺怨	ufqb
归哉归哉	jfjf
归棹洛阳人	jsiw
桂棹兮兰桨	sswu
闺中少妇不曾愁	ukit
闺中少妇不知愁	ukit
闺中只独看	ukkr
归字谣	jpye
归自谣	jtye
桂子月中落	sbea
滚绣球	ixgf
衮衣绣裳	uyxi
国必自伐	lntw
果不如先愿	jgvd
国朝盛文章	lfdu
国耻未雪	lbff
国初以来画鞍马	lpnc
过崔八丈水亭	fmwy
郭澹	ybiq
过而不改	fdgn
果而勿骄	jdqc
国风	lgmq
郭恭	ybaw
虢国夫人承主恩	elfl
国际悲歌歌一曲	lbdm
国家成败吾岂敢	lpdn
国家昏乱	lpqt
国家无事	lpfg
国家滋昏	lpiq
过江龙	fidx
过晋阳宫	fgbp
过了黄洋界	fbal
过骊山作	fcmw
郭利贞	ythm
郭良骥	yycu
过龙门	fduy
蜾蠃负之	jyqp
郭门临渡头	yuju
过蒙拔擢	farr
过七里滩	faji
过前后厅	furd
过勤政楼	fags
郭求	ybfi
过去已过去	ffnf
国人皆曰可杀	lwxq
过沙溪急	fiiq
郭绍兰	yxuf
郭受	ybep
过四皓墓	flra
过温汤	fiin
郭向	ybtm
过香积寺	fttf
国学生	litg
过眼滔滔云共雾	fhif
郭应祥	yypy
过犹不及	fqge
国有疑难可问谁	ldxy
过雨看松色	ffrq
郭圆	yblk
郭郧	ybkm
国运兴衰	lfiy
过则改之	fmnp
过则勿惮改	fmqn
郭章	ybuj
郭正一	yggg
国之本在家	lpsp
郭子正	ybgh
郭遵	ybus
还必相迎取	gnsb
还从物外起田园	gwtl
孩儿立志出乡关	bquu
海风吹不断	imko
海哥	itsk
还归长安去	gjtf
害浣害否	pipg
还将两行泪	gugi
还京乐	gyqi
还军霸上	gpfh
还看今朝	grwf
海客乘天风	iptm
海客谈瀛洲	ipyi
海录碎事	ivdg
海门深不见	iuim
海内风尘诸弟隔	immb
海鸥何事更相疑	iawx
海畔云山拥蓟城	ilff
海气湿蛰熏腥臊	irie
还寝梦佳期	gpsa
海色晴看雨	iqjf
海山仙子国	imwl
海上风雨至	ihmg
海上谣	ihye
海上有仙山	ihdm
海神来过恶风回	ipgl
还是读书	gjyn
还睡	giht
还似旧时游上苑	gwha
海棠不惜胭脂色	iigq
海棠春	iidw
海棠花	iiaw
海天愁思正茫茫	igta
海天阔处	igut
海外徒闻更九州	iqty
还相随	gsbd
还掩故园扉	grdy
海燕双栖玳瑁梁	iaci
还应酿老春	gysd
还有吃的	gdkr
还与星河次	ggju
还在人间否	gdwg
还作江南会	gwiw
韩碑	fjdr
汉兵奋迅如霹雳	irdf
汉兵屯在轮台北	irgu
寒波澹澹起	piif
韩察	fjpw
汉朝公卿忌贾生	ifwt
韩垂	fjtg
韩琮	fjgp
菡萏发荷花	aana
菡萏金芙蓉	aaqa
邯郸先震惊	autn
菡萏香销翠叶残	aatg
汉道昌	iujj
含德之厚	wtpd
寒灯独可亲	poqu
寒灯独夜人	poqw
寒灯思旧事	polg
汉帝金茎云外直	iuqf
汉帝重阿娇	iutv
寒冬十二月	ptfe
韩非囚秦	fdld
汉宫春慢	ipdn
汉宫词	ipyn
寒姑	pfvd
汉广	icyy
含光混世贵无名	wiiq
汗光珠点点	iigh
韩翃	fjdc
寒花葬志	paaf
韩璜	fjga
汉家秦地月	ipde
汉家青史上	ipgh
汉家山东二百州	ipmy
汉家烟尘在东北	ipou
汉奸何多	ivwq
韩绛	fjxt
汉将辞家破残贼	iutm
汉将归来虏塞空	iujp
汉江临眺	iijh
寒江雪柳日新晴	pifj
韩驹	fjcq
韩濬	fjih
寒林空见日斜时	pspj
寒柳	pfsq
寒梅最堪恨	psjn
汗牛充栋	irys
汉女输橦布	ivld
寒禽与衰草	pwga
寒磬满空林	pfis
含情欲说宫中事	wnwg
寒山	pfmm
寒山吹笛唤春归	pmkj
寒山转苍翠	pmln
韩生画马真是马	ftgc
寒声一夜传刁斗	pfgu
寒食词	pwyn
汉使断肠对归客	iwop
寒食寄京师诸弟	pwpu
寒树依微远天外	pswq
汉水接天回	iirl
汉水亦应西北流	iiyi
韩思复	fltj
寒随一夜去	pbgf
寒塘欲下迟	pfwn
撼庭秋	ryto
韩魏之经营	ftpa
汉文皇帝有高台	iyrc
汉文有道恩犹薄	iyda
含曦	wyju
韩熙载	fafa
汉下白登道	igru
韩仙姑	fwvd
含笑看吴钩	wtrq
含笑问檀郎	wtuy
寒心未肯随春态	pnfd
韩休	fjws
寒雪梅中尽	pfsn
寒鸦栖复惊	pasn
含烟惹雾每依依	woaw
寒夜天光白	pygr
韩仪	fjwy
寒衣处处催刀尺	pytn
汉有游女	idiv
韩屿	fjmg
寒月悲笳	pedt
寒云路几层	pfkn
韩昭	fjjv
汉之广矣	ipyc
韩准	fjuw
行当封侯归	tifj
行当浮桂棹	tiis
行名失己	tqrn
杭州等地	sytf
豪荡感激	yadi
浩荡及关愁	iaet
浩荡寄南征	iapt
号东坡居士	kaff
好鹅寻道士	vtvf
好风襟袖知	vmpt
好刚不好学	vmgi
浩歌待明月	iste
豪歌急鼓送寒来	ysqg
好观音	vcuj
浩浩风起波	iimi
浩浩观湖江	iici
好花时	vajf
好客见当时	vpmj
好乐何如	vqwv
好乐无荒	vqfa
好离乡	vyxt
毫毛不敢有所近	ytgr
好梦惊回	vsnl
好谋而成者也	vydb
好女儿	vvqt
浩然离故关	iqyu
浩然天地间	iqgu
好仁不好学	vwgi
豪圣凋枯	ycus
好是春风湖上亭	vjdy
好时光	vjiq
好是行春野望中	vjtk
好是正直	vjgf
昊天罔极	jgms
好为庐山谣	vyyy
号物之数谓之万	ktpd
好信不好学	vwgi
好行小慧	vtid
好勇不好学	vcgi
好勇疾贫	vcuw
好直不好学	vfgi
好知不好学	vtgi
好竹连山觉笋香	vtlt
好自相扶将	vtsu
郝子直	fbfh
何必待之子	wntb
何必读书	wnyn
何必改作	wnnw
何必高宗	wnyp
何必金与钱	wnqq
何必劳神苦思	wnal
何必龙山好	wndv
何彼襛矣	wtpc
何必求神仙	wnfw
何必求知音	wnfu
何必曰利	wnjt
何必珍珠慰寂寥	wngp
何不改乎此度	wgny
曷不肃雍	jgvy
和不欲出	tgwb
贺朝	lkfj
鹤巢松树遍	pvsy
何处哀筝随急管	wtyt
何处飞来双白鹭	wtnk
何处还相遇	wtgj
何处何服则安道	wtwu
何处浣纱人	wtiw
何处寄相思	wtpl
何处青山是越中	wtgk
何处闻灯不看来	wtug
何处无竹柏	wtfs
何处西南任好风	wtsm
何处寻行迹	wtvy
何从何道则得道	wwwu
何待来年	wtgr
何当重相见	witm
何当击凡鸟	wifq
何当施教化	wiyw
何当一来游	wigi
何当载酒来	wifg
何德之衰	wtpy
河东凶亦然	iaqq
荷动知鱼散	afta
河渎神	iipy
和而不唱	tdgk
何妨吮短毫	wvky
荷风送香气	amur
何敢助妇语	wney
盍各言尔志	ftyf
河广	isyy
何光远	wifq
和郭沫若同志	tyif
赫赫师尹	ffjv
赫赫始祖	ffvp
荷花娇欲语	aavy
荷花媚	aavn
荷花羞玉颜	aauu
荷花夜开风露香	aayt
合欢	wgcq
合昏尚知时	wqij
贺及	lkey
何敬	wsaq
何竟日默默在此	wujh
鹤胫虽长	pekt
何可废也	wsyb
何可胜道也哉	wsef
何可胜言	wsey
何可一日无此君	wsgv
贺兰进明	lufj
贺兰山下阵如云	lumf
何劳荆棘始堪伤	waaw
和乐且湛	tqei
和泪试严妆	tiyu
和泪折残红	tirx
何理不可得	wggt
荷笠带夕阳	atgb
河流入断山	iitm
和柳亚子先生	tsgt
何鸾	wsyo
河满子	iibb
鹤鸣于九皋	pkgr
何莫学夫诗	waiy
何莫由斯道也	wamb
何乃太区区	weda
河难凭	icwt
何年致此身	wrgt
和凝	tkux
何频瑜	whgw
何其多能也	waqb
何其久也	waqb
曷其有佸	jadw
曷其有极	jads
合气于漠	wrgi
何弃之有	wypd
河桥不相送	isgu
何情不诉	wngy
贺卿得高迁	lqtt
何求美人折	wfur
何人到白云	wwgf
何忍独为醒	wvqs
何人斯	wwad
何人倚剑白云天	wwwg
何日大刀头	wjdu
何日复归来	wjtg
何日平胡虏	wjgh
何日是归年	wjjr
何日是归期	wjja
何日忘之	wjyp
何如北地春	wvud
何如薄幸锦衣郎	wvay
何如德之衰也	wvtb
何如其知也	wvab
河润九里	iivj
河山北枕秦关险	imub
河上仙翁去不回	ihwl
贺圣朝	lcfj
禾生陇亩无东西	ttbs
河声入海遥	ifte
何事不可为	wggy
何事不语	wggy
何时旦	wjjg
何时返旆勒燕然	wjrq
何时缚住苍龙	wjxd
何时更杯酒	wjgi
何事偏向别时圆	wgwl
何事入罗帏	wgtm
何时石门路	wjdk
何时一杯酒	wjgi
何时倚虚幌	wjwm
何事于仁	wggw
何时照我还	wjjg
河水龙门	iidu
河水清且涟猗	iiiq
河水洋洋	iiii
何思何虑则知道	wlwu
何似人间	wwwu
何斯违斯	wafa
何所慰吾诚	wrny
何为不仁	wygw
何谓宠辱若惊	wypn
何谓贵大患若身	wykt
何为其然也	wyab
何谓仁义	wywy
何谓四恶	wylg
何谓五美	wygu
何为则民服	wyme
何谓真人	wyfw
何惜醉流霞	wnsf
和岘	tkmm
贺新凉	luuy
何须身后千载名	wetq
何须生入玉门关	wetu
何言复来还	wytg
河阳诗	ibyf
和杨元素	tsfg
荷叶枯时秋恨成	aksd
荷叶罗裙一色裁	aklf
荷叶生时春恨生	aktt
何夜无月	wyfe
何以拜姑嫜	wnrv
何以报仇	wnrw
何以报德	wnrt
何以别乎	wnkt
何意出此言	wuby
何以穿我屋	wnpn
何以穿我墉	wnpf
何以待之	wntp
何以伐为	wnwy
何以解忧思	wnql
何以利吾国	wntl
何以利吾家	wntp
何以利吾身	wntt
何异飘飘托此身	wnst
和以天倪	tngw
何以文为	wnyy
何以有羽翼	wndn
何以赠之	wnmp
何意致不厚	wugd
何因北归去	wluf
何用别寻方外去	wekf
何用不臧	wegd
何用草书夸神速	weag
何用浮名绊此身	weit
何用孤高比云月	webe
何由成名	wmdq
何有何亡	wdwy
何有于我哉	wdgf
何由知吾可也	wmtb
和雨和烟两不胜	tfte
合于桑林之舞	wgcr
和云翥	tfft
何赞	wstf
合葬华山傍	waww
合则成体	wmdw
和之以天倪	tpnw
曷至哉	jgfa
贺知章	ltuj
和之至也	tpgb
何仲举	wwiw
和周士钊同志	tmff
合从缔交	wwxu
何足怪乎	wknt
曷足贵乎	jkkt
何足算也	wktb
黑白太分明	lrdj
黑漆弩	livc
